dataset,datim_dataelement,shortname,code,dataelement,dataelementuid,dataelementdesc,categoryoptioncombo,categoryoptioncombocode,categoryoptioncombouid,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 10-14, Male, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"10-14, Male, Life-long ART, Already, Positive",GpSNvYc07tz,GpSNvYc07tz,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 10-14, Male, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"10-14, Male, Life-long ART, New, Positive",B3GuvVsPezs,B3GuvVsPezs,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 1-4, Female, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"1-4, Female, Life-long ART, Already, Positive",F6uPBw7dmhp,F6uPBw7dmhp,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 1-4, Female, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"1-4, Female, Life-long ART, New, Positive",JTZmQVEtlTV,JTZmQVEtlTV,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 1-4, Male, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"1-4, Male, Life-long ART, Already, Positive",rS9g7UL0rDN,rS9g7UL0rDN,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 1-4, Male, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"1-4, Male, Life-long ART, New, Positive",ay15X6h55Py,ay15X6h55Py,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 15-19, Female, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"15-19, Female, Life-long ART, Already, Positive",zq43uEufKnG,zq43uEufKnG,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 15-19, Female, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"15-19, Female, Life-long ART, New, Positive",VLZuKB5ZxAS,VLZuKB5ZxAS,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 15-19, Male, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"15-19, Male, Life-long ART, Already, Positive",utzUqBePahs,utzUqBePahs,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 15-19, Male, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"15-19, Male, Life-long ART, New, Positive",L94UC0mTPiS,L94UC0mTPiS,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | <1, Female, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"<1, Female, Life-long ART, Already, Positive",Cq5xrLF7MiB,Cq5xrLF7MiB,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | <1, Female, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"<1, Female, Life-long ART, New, Positive",cW1wQgs5hyV,cW1wQgs5hyV,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | <1, Male, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"<1, Male, Life-long ART, Already, Positive",E2lY8t3CmI5,E2lY8t3CmI5,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | <1, Male, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"<1, Male, Life-long ART, New, Positive",MQZqURahCb8,MQZqURahCb8,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 20-24, Female, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"20-24, Female, Life-long ART, Already, Positive",EJ5vQnO5114,EJ5vQnO5114,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 20-24, Female, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"20-24, Female, Life-long ART, New, Positive",FckvpCkm80Y,FckvpCkm80Y,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 20-24, Male, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"20-24, Male, Life-long ART, Already, Positive",Rmwyz2pyabR,Rmwyz2pyabR,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 20-24, Male, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"20-24, Male, Life-long ART, New, Positive",CTdgwVnmU4t,CTdgwVnmU4t,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 25-29, Female, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"25-29, Female, Life-long ART, Already, Positive",QU5aTm14uA5,QU5aTm14uA5,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 25-29, Female, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"25-29, Female, Life-long ART, New, Positive",PZfvIT6x87t,PZfvIT6x87t,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 25-29, Male, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"25-29, Male, Life-long ART, Already, Positive",X49cjRccRAw,X49cjRccRAw,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 25-29, Male, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"25-29, Male, Life-long ART, New, Positive",okUjaLgimz6,okUjaLgimz6,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 30-34, Female, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"30-34, Female, Life-long ART, Already, Positive",kb4QVVLaKnA,kb4QVVLaKnA,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 30-34, Female, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"30-34, Female, Life-long ART, New, Positive",sNN69TORr55,sNN69TORr55,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 30-34, Male, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"30-34, Male, Life-long ART, Already, Positive",pjBfnMMU8yB,pjBfnMMU8yB,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 30-34, Male, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"30-34, Male, Life-long ART, New, Positive",PjCWWE6SRJc,PjCWWE6SRJc,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 35-39, Female, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"35-39, Female, Life-long ART, Already, Positive",xp6h8T3cOfh,xp6h8T3cOfh,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 35-39, Female, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"35-39, Female, Life-long ART, New, Positive",NM0O8rpozsb,NM0O8rpozsb,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 35-39, Male, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"35-39, Male, Life-long ART, Already, Positive",kutUEi1Fp8G,kutUEi1Fp8G,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 35-39, Male, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"35-39, Male, Life-long ART, New, Positive",o7pTMaoJf1P,o7pTMaoJf1P,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 40-44, Female, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"40-44, Female, Life-long ART, Already, Positive",gzztFm4KH6T,gzztFm4KH6T,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 40-44, Female, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"40-44, Female, Life-long ART, New, Positive",uK81Q5JSE2C,uK81Q5JSE2C,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 40-44, Male, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"40-44, Male, Life-long ART, Already, Positive",Kx0Ow7YSDv3,Kx0Ow7YSDv3,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 40-44, Male, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"40-44, Male, Life-long ART, New, Positive",E7IY48LF1ai,E7IY48LF1ai,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 45-49, Female, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"45-49, Female, Life-long ART, Already, Positive",ZfvmeFeTV45,ZfvmeFeTV45,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 45-49, Female, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"45-49, Female, Life-long ART, New, Positive",nMY8JaK7MKa,nMY8JaK7MKa,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 45-49, Male, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"45-49, Male, Life-long ART, Already, Positive",SFpj8nvfCkv,SFpj8nvfCkv,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 45-49, Male, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"45-49, Male, Life-long ART, New, Positive",cPjx1nSG7kh,cPjx1nSG7kh,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,,Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"50-54, Female, Life-long ART, Already, Positive",vOviHkCMs4f,vOviHkCMs4f,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,,Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"50-54, Female, Life-long ART, New, Positive",U4SPwhsVvp9,U4SPwhsVvp9,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,,Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"50-54, Male, Life-long ART, Already, Positive",LSwigAluix4,LSwigAluix4,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,,Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"50-54, Male, Life-long ART, New, Positive",S34GjJfeCjL,S34GjJfeCjL,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 50+, Female, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"50+, Female, Life-long ART, Already, Positive",KSZqwBFQVqD,KSZqwBFQVqD,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 50+, Female, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"50+, Female, Life-long ART, New, Positive",Kf4QAMTrtmg,Kf4QAMTrtmg,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 50+, Male, Life-long ART, Already, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"50+, Male, Life-long ART, Already, Positive",fWwSMmi37De,fWwSMmi37De,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,"TB_ART_N_Age_Sex_NewExistingArt_HIVStatus | 50+, Male, Life-long ART, New, Positive",Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"50+, Male, Life-long ART, New, Positive",GgZWK5MpPQ5,GgZWK5MpPQ5,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,,Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"55-59, Female, Life-long ART, Already, Positive",Tf6lvvlBlGe,Tf6lvvlBlGe,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,,Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"55-59, Female, Life-long ART, New, Positive",P05zljRiBKm,P05zljRiBKm,,,
MER Results: Facility Based,"TB_ART (N, DSD, Age/Sex/NewExistingArt/HIVStatus): TB/HIV on ART","TB_ART (N, DSD, Age/Sex/NewExistArt/HIV)",TB_ART_N_DSD_Age_Sex_NewExistArt_HIV,,Qc1AaYpKsjs,Number of TB cases with documented HIV-positive status who start or continue ART during the reporting period,"55-59, Male, Life-long ART, Already, Positive",mnkRCpuE9S5,mnkRCpuE9S5,,,
